IEEE118 Test System 15/11//98 
lftype.h
*
GENERCV GEN-4 bus-8        -28.0000         0.0000  1.01500 1
GENERCV GEN-5 bus-10        450.0000         0.0000  1.05000 1
GENERCV GEN-6 bus-12         85.0000         0.0000  0.99000 1
GENERCV GEN-7 bus-15          0.0000         0.0000  0.97000 1
GENERCV GEN-8 bus-18          0.0000         0.0000  0.97300 1
GENERCV GEN-9 bus-19          0.0000         0.0000  0.96200 1
GENERCV GEN-10 bus-24        -13.0000         0.0000  0.99200 1
GENERCV GEN-11 bus-25        220.0000         0.0000  1.05000 1
GENERCV GEN-12 bus-26        314.0000         0.0000  1.01500 1
GENERCV GEN-13 bus-27         -9.0000         0.0000  0.96800 1
GENERCV GEN-14 bus-31          7.0000         0.0000  0.96700 1
GENERCV GEN-15 bus-32          0.0000         0.0000  0.96300 1
GENERCV GEN-16 bus-34          0.0000         0.0000  0.98400 1
GENERCV GEN-17 bus-36          0.0000         0.0000  0.98000 1
GENERCV GEN-18 bus-40        -46.0000         0.0000  0.97000 1
GENERCV GEN-19 bus-42        -59.0000         0.0000  0.98500 1
GENERCV GEN-20 bus-46         19.0000         0.0000  1.00500 1
GENERCV GEN-21 bus-49        204.0000         0.0000  1.02500 1
GENERCV GEN-22 bus-54         48.0000         0.0000  0.95500 1
GENERCV GEN-23 bus-55          0.0000         0.0000  0.95200 1
GENERCV GEN-24 bus-56          0.0000         0.0000  0.95400 1
GENERCV GEN-25 bus-59        155.0000         0.0000  0.98500 1
GENERCV GEN-26 bus-61        160.0000         0.0000  0.99500 1
GENERCV GEN-27 bus-62          0.0000         0.0000  0.99800 1
GENERCV GEN-28 bus-65        391.0000         0.0000  1.00500 1
GENERCV GEN-29 bus-66        392.0000         0.0000  1.05000 1
GENER   GEN-30 bus-69  516.40000    0.00000  1 
GENERCV GEN-31 bus-70          0.0000         0.0000  0.98400 1
GENERCV GEN-32 bus-72        -12.0000         0.0000  0.98000 1
GENERCV GEN-33 bus-73         -6.0000         0.0000  0.99100 1
GENERCV GEN-34 bus-74          0.0000         0.0000  0.95800 1
GENERCV GEN-35 bus-76          0.0000         0.0000  0.94300 1
GENERCV GEN-36 bus-77          0.0000         0.0000  1.00600 1
GENERCV GEN-37 bus-80        477.0000         0.0000  1.04000 1
GENERCV GEN-38 bus-85          0.0000         0.0000  0.98500 1
GENERCV GEN-39 bus-87          4.0000         0.0000  1.01500 1
GENERCV GEN-40 bus-89        607.0000         0.0000  1.00500 1
GENERCV GEN-41 bus-90        -85.0000         0.0000  0.98500 1
GENERCV GEN-42 bus-91        -10.0000         0.0000  0.98000 1
GENERCV GEN-43 bus-92          0.0000         0.0000  0.99000 1
GENERCV GEN-44 bus-99        -42.0000         0.0000  1.01000 1
GENERCV GEN-45 bus-100        252.0000         0.0000  1.01700 1
GENERCV GEN-46 bus-103         40.0000         0.0000  1.01000 1
GENERCV GEN-47 bus-104          0.0000         0.0000  0.97100 1
GENERCV GEN-48 bus-105          0.0000         0.0000  0.96500 1
GENERCV GEN-49 bus-107        -22.0000         0.0000  0.95200 1
GENERCV GEN-50 bus-110          0.0000         0.0000  0.97300 1
GENERCV GEN-51 bus-111         36.0000         0.0000  0.98000 1
GENERCV GEN-52 bus-112        -43.0000         0.0000  0.97500 1
GENERCV GEN-53 bus-113         -6.0000         0.0000  0.99300 1
GENERCV GEN-54 bus-116       -184.0000         0.0000  1.00500 1
THSLACK  GEN-30  1.035  0.5236  1
GENERDATA GEN-1 0. 0. 0. 0. 1. 99999. -99999.   15.00   -5.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-2 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-3 0. 0. 0. 0. 1. 99999. -99999.   50.00  -13.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-4 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-5 0. 0. 0. 0. 1. 99999. -99999.  200.00 -147.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-6 0. 0. 0. 0. 1. 99999. -99999.  120.00  -35.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-7 0. 0. 0. 0. 1. 99999. -99999.   30.00  -10.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-8 0. 0. 0. 0. 1. 99999. -99999.   50.00  -16.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-9 0. 0. 0. 0. 1. 99999. -99999.   24.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-10 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-11 0. 0. 0. 0. 1. 99999. -99999.  140.00  -47.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-12 0. 0. 0. 0. 1. 99999. -99999. 1000.00 -1000.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-13 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-14 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-15 0. 0. 0. 0. 1. 99999. -99999.   42.00  -14.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-16 0. 0. 0. 0. 1. 99999. -99999.   24.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-17 0. 0. 0. 0. 1. 99999. -99999.   24.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-18 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-19 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-20 0. 0. 0. 0. 1. 99999. -99999.  100.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-21 0. 0. 0. 0. 1. 99999. -99999.  210.00  -85.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-22 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-23 0. 0. 0. 0. 1. 99999. -99999.   23.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-24 0. 0. 0. 0. 1. 99999. -99999.   15.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-25 0. 0. 0. 0. 1. 99999. -99999.  180.00  -60.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-26 0. 0. 0. 0. 1. 99999. -99999.  300.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-27 0. 0. 0. 0. 1. 99999. -99999.   20.00  -20.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-28 0. 0. 0. 0. 1. 99999. -99999.  200.00  -67.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-29 0. 0. 0. 0. 1. 99999. -99999.  200.00  -67.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-30 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-31 0. 0. 0. 0. 1. 99999. -99999.   32.00  -10.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-32 0. 0. 0. 0. 1. 99999. -99999.  100.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-33 0. 0. 0. 0. 1. 99999. -99999.  100.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-34 0. 0. 0. 0. 1. 99999. -99999.    9.00   -6.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-35 0. 0. 0. 0. 1. 99999. -99999.   23.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-36 0. 0. 0. 0. 1. 99999. -99999.   70.00  -20.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-37 0. 0. 0. 0. 1. 99999. -99999.  280.00 -165.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-38 0. 0. 0. 0. 1. 99999. -99999.   23.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-39 0. 0. 0. 0. 1. 99999. -99999. 1000.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-40 0. 0. 0. 0. 1. 99999. -99999.  300.00 -210.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-41 0. 0. 0. 0. 1. 99999. -99999.  300.00 -300.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-42 0. 0. 0. 0. 1. 99999. -99999.  100.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-43 0. 0. 0. 0. 1. 99999. -99999.    9.00   -3.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-44 0. 0. 0. 0. 1. 99999. -99999.  100.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-45 0. 0. 0. 0. 1. 99999. -99999.  155.00  -50.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-46 0. 0. 0. 0. 1. 99999. -99999.   40.00  -15.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-47 0. 0. 0. 0. 1. 99999. -99999.   23.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-48 0. 0. 0. 0. 1. 99999. -99999.   23.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-49 0. 0. 0. 0. 1. 99999. -99999.  200.00 -200.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-50 0. 0. 0. 0. 1. 99999. -99999.   23.00   -8.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-51 0. 0. 0. 0. 1. 99999. -99999. 1000.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-52 0. 0. 0. 0. 1. 99999. -99999. 1000.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-53 0. 0. 0. 0. 1. 99999. -99999.  200.00 -100.00 1.5 0 0 0. 99999 1 
GENERDATA GEN-54 0. 0. 0. 0. 1. 99999. -99999. 1000.00 -1000.00 1.5 0 0 0. 99999 1 
THLINE LN1     bus-2    bus-1        0.03030    0.09990   -0.01270
THLINE LN2     bus-3    bus-1        0.01290    0.04240   -0.00541
THLINE LN3     bus-5    bus-4        0.00176    0.00798   -0.00105
THLINE LN4     bus-5    bus-3        0.02410    0.10800   -0.01420
THLINE LN5     bus-6    bus-5        0.01190    0.05400   -0.00713
THLINE LN6     bus-7    bus-6        0.00459    0.02080   -0.00275
THLINE LN7     bus-9    bus-8        0.00244    0.03050   -0.58100
THTRFO TR8     bus-5    bus-8        0.00000    0.02670   98.50000
THLINE LN9     bus-10   bus-9        0.00258    0.03220   -0.61500
THLINE LN10    bus-11   bus-4        0.02090    0.06880   -0.00874
THLINE LN11    bus-11   bus-5        0.02030    0.06820   -0.00869
THLINE LN12    bus-12   bus-11       0.00595    0.01960   -0.00251
THLINE LN13    bus-12   bus-2        0.01870    0.06160   -0.00786
THLINE LN14    bus-12   bus-3        0.04840    0.16000   -0.02030
THLINE LN15    bus-12   bus-7        0.00862    0.03400   -0.00437
THLINE LN16    bus-13   bus-11       0.02225    0.07310   -0.00938
THLINE LN17    bus-14   bus-12       0.02150    0.07070   -0.00908
THLINE LN18    bus-15   bus-13       0.07440    0.24440   -0.03134
THLINE LN19    bus-15   bus-14       0.05950    0.19500   -0.02510
THLINE LN20    bus-16   bus-12       0.02120    0.08340   -0.01070
THLINE LN21    bus-17   bus-15       0.01320    0.04370   -0.02220
THLINE LN22    bus-17   bus-16       0.04540    0.18010   -0.02330
THLINE LN23    bus-18   bus-17       0.01230    0.05050   -0.00649
THLINE LN24    bus-19   bus-18       0.01119    0.04930   -0.00571
THLINE LN25    bus-20   bus-19       0.02520    0.11700   -0.01490
THLINE LN26    bus-19   bus-15       0.01200    0.03940   -0.00505
THLINE LN27    bus-21   bus-20       0.01830    0.08490   -0.01080
THLINE LN28    bus-22   bus-21       0.02090    0.09700   -0.01230
THLINE LN29    bus-23   bus-22       0.03420    0.15900   -0.02020
THLINE LN30    bus-24   bus-23       0.01350    0.04920   -0.02490
THLINE LN31    bus-25   bus-23       0.01560    0.08000   -0.04320
THTRFO TR32    bus-25   bus-26       0.00000    0.03820   96.00000
THLINE LN33    bus-27   bus-25       0.03180    0.16300   -0.08820
THLINE LN34    bus-28   bus-27       0.01913    0.08550   -0.01080
THLINE LN35    bus-29   bus-28       0.02370    0.09430   -0.01190
THTRFO TR36    bus-17   bus-30       0.00000    0.03880   96.00000
THLINE LN37    bus-30   bus-8        0.00431    0.05040   -0.25700
THLINE LN38    bus-30   bus-26       0.00799    0.08600   -0.45400
THLINE LN39    bus-31   bus-17       0.04740    0.15630   -0.01995
THLINE LN40    bus-31   bus-29       0.01080    0.03310   -0.00415
THLINE LN41    bus-32   bus-23       0.03170    0.11530   -0.05865
THLINE LN42    bus-32   bus-31       0.02980    0.09850   -0.01255
THLINE LN43    bus-32   bus-27       0.02290    0.07550   -0.00963
THLINE LN44    bus-33   bus-15       0.03800    0.12440   -0.01597
THLINE LN45    bus-34   bus-19       0.07520    0.24700   -0.03160
THLINE LN46    bus-36   bus-35       0.00224    0.01020   -0.00134
THLINE LN47    bus-37   bus-35       0.01100    0.04970   -0.00659
THLINE LN48    bus-37   bus-33       0.04150    0.14200   -0.01830
THLINE LN49    bus-36   bus-34       0.00871    0.02680   -0.00284
THLINE LN50    bus-37   bus-34       0.00256    0.00940   -0.00492
THTRFO TR51    bus-37   bus-38       0.00000    0.03750   93.50000
THLINE LN52    bus-39   bus-37       0.03210    0.10600   -0.01350
THLINE LN53    bus-40   bus-37       0.05930    0.16800   -0.02100
THLINE LN54    bus-38   bus-30       0.00464    0.05400   -0.21100
THLINE LN55    bus-40   bus-39       0.01840    0.06050   -0.00776
THLINE LN56    bus-41   bus-40       0.01450    0.04870   -0.00611
THLINE LN57    bus-42   bus-40       0.05550    0.18300   -0.02330
THLINE LN58    bus-42   bus-41       0.04100    0.13500   -0.01720
THLINE LN59    bus-44   bus-43       0.06080    0.24540   -0.03034
THLINE LN60    bus-43   bus-34       0.04130    0.16810   -0.02113
THLINE LN61    bus-45   bus-44       0.02240    0.09010   -0.01120
THLINE LN62    bus-46   bus-45       0.04000    0.13560   -0.01660
THLINE LN63    bus-47   bus-46       0.03800    0.12700   -0.01580
THLINE LN64    bus-48   bus-46       0.06010    0.18900   -0.02360
THLINE LN65    bus-49   bus-47       0.01910    0.06250   -0.00802
THLINE LN66    bus-49   bus-42       0.07150    0.32300   -0.04300
THLINE LN67    bus-49   bus-42       0.07150    0.32300   -0.04300
THLINE LN68    bus-49   bus-45       0.06840    0.18600   -0.02220
THLINE LN69    bus-49   bus-48       0.01790    0.05050   -0.00629
THLINE LN70    bus-50   bus-49       0.02670    0.07520   -0.00937
THLINE LN71    bus-51   bus-49       0.04860    0.13700   -0.01710
THLINE LN72    bus-52   bus-51       0.02030    0.05880   -0.00698
THLINE LN73    bus-53   bus-52       0.04050    0.16350   -0.02029
THLINE LN74    bus-54   bus-53       0.02630    0.12200   -0.01550
THLINE LN75    bus-54   bus-49       0.07300    0.28900   -0.03690
THLINE LN76    bus-54   bus-49       0.08690    0.29100   -0.03650
THLINE LN77    bus-55   bus-54       0.01690    0.07070   -0.01010
THLINE LN78    bus-56   bus-54       0.00275    0.00955   -0.00366
THLINE LN79    bus-56   bus-55       0.00488    0.01510   -0.00187
THLINE LN80    bus-57   bus-56       0.03430    0.09660   -0.01210
THLINE LN81    bus-57   bus-50       0.04740    0.13400   -0.01660
THLINE LN82    bus-58   bus-56       0.03430    0.09660   -0.01210
THLINE LN83    bus-58   bus-51       0.02550    0.07190   -0.00894
THLINE LN84    bus-59   bus-54       0.05030    0.22930   -0.02990
THLINE LN85    bus-59   bus-56       0.08250    0.25100   -0.02845
THLINE LN86    bus-59   bus-56       0.08030    0.23900   -0.02680
THLINE LN87    bus-59   bus-55       0.04739    0.21580   -0.02823
THLINE LN88    bus-60   bus-59       0.03170    0.14500   -0.01880
THLINE LN89    bus-61   bus-59       0.03280    0.15000   -0.01940
THLINE LN90    bus-61   bus-60       0.00264    0.01350   -0.00728
THLINE LN91    bus-62   bus-60       0.01230    0.05610   -0.00734
THLINE LN92    bus-62   bus-61       0.00824    0.03760   -0.00490
THTRFO TR93    bus-59   bus-63       0.00000    0.03860   96.00000
THLINE LN94    bus-64   bus-63       0.00172    0.02000   -0.10800
THTRFO TR95    bus-61   bus-64       0.00000    0.02680   98.50000
THLINE LN96    bus-65   bus-38       0.00901    0.09860   -0.52300
THLINE LN97    bus-65   bus-64       0.00269    0.03020   -0.19000
THLINE LN98    bus-66   bus-49       0.01800    0.09190   -0.01240
THLINE LN99    bus-66   bus-49       0.01800    0.09190   -0.01240
THLINE LN100   bus-66   bus-62       0.04820    0.21800   -0.02890
THLINE LN101   bus-67   bus-62       0.02580    0.11700   -0.01550
THTRFO TR102   bus-66   bus-65       0.00000    0.03700   93.50000
THLINE LN103   bus-67   bus-66       0.02240    0.10150   -0.01341
THLINE LN104   bus-68   bus-65       0.00138    0.01600   -0.31900
THLINE LN105   bus-69   bus-47       0.08440    0.27780   -0.03546
THLINE LN106   bus-69   bus-49       0.09850    0.32400   -0.04140
THTRFO TR107   bus-69   bus-68       0.00000    0.03700   93.50000
THLINE LN108   bus-70   bus-69       0.03000    0.12700   -0.06100
THLINE LN109   bus-70   bus-24       0.00221    0.41150   -0.05099
THLINE LN110   bus-71   bus-70       0.00882    0.03550   -0.00439
THLINE LN111   bus-72   bus-24       0.04880    0.19600   -0.02440
THLINE LN112   bus-72   bus-71       0.04460    0.18000   -0.02222
THLINE LN113   bus-73   bus-71       0.00866    0.04540   -0.00589
THLINE LN114   bus-74   bus-70       0.04010    0.13230   -0.01684
THLINE LN115   bus-75   bus-70       0.04280    0.14100   -0.01800
THLINE LN116   bus-75   bus-69       0.04050    0.12200   -0.06200
THLINE LN117   bus-75   bus-74       0.01230    0.04060   -0.00517
THLINE LN118   bus-77   bus-76       0.04440    0.14800   -0.01840
THLINE LN119   bus-77   bus-69       0.03090    0.10100   -0.05190
THLINE LN120   bus-77   bus-75       0.06010    0.19990   -0.02489
THLINE LN121   bus-78   bus-77       0.00376    0.01240   -0.00632
THLINE LN122   bus-79   bus-78       0.00546    0.02440   -0.00324
THLINE LN123   bus-80   bus-77       0.01700    0.04850   -0.02360
THLINE LN124   bus-80   bus-77       0.02940    0.10500   -0.01140
THLINE LN125   bus-80   bus-79       0.01560    0.07040   -0.00935
THLINE LN126   bus-81   bus-68       0.00175    0.02020   -0.40400
THTRFO TR127   bus-80   bus-81       0.00000    0.03700   93.50000
THLINE LN128   bus-82   bus-77       0.02980    0.08530   -0.04087
THLINE LN129   bus-83   bus-82       0.01120    0.03665   -0.01898
THLINE LN130   bus-84   bus-83       0.06250    0.13200   -0.01290
THLINE LN131   bus-85   bus-83       0.04300    0.14800   -0.01740
THLINE LN132   bus-85   bus-84       0.03020    0.06410   -0.00617
THLINE LN133   bus-86   bus-85       0.03500    0.12300   -0.01380
THLINE LN134   bus-87   bus-86       0.02828    0.20740   -0.02225
THLINE LN135   bus-88   bus-85       0.02000    0.10200   -0.01380
THLINE LN136   bus-89   bus-85       0.02390    0.17300   -0.02350
THLINE LN137   bus-89   bus-88       0.01390    0.07120   -0.00967
THLINE LN138   bus-90   bus-89       0.05180    0.18800   -0.02640
THLINE LN139   bus-90   bus-89       0.02380    0.09970   -0.05300
THLINE LN140   bus-91   bus-90       0.02540    0.08360   -0.01070
THLINE LN141   bus-92   bus-89       0.00990    0.05050   -0.02740
THLINE LN142   bus-92   bus-89       0.03930    0.15810   -0.02070
THLINE LN143   bus-92   bus-91       0.03870    0.12720   -0.01634
THLINE LN144   bus-93   bus-92       0.02580    0.08480   -0.01090
THLINE LN145   bus-94   bus-92       0.04810    0.15800   -0.02030
THLINE LN146   bus-94   bus-93       0.02230    0.07320   -0.00938
THLINE LN147   bus-95   bus-94       0.01320    0.04340   -0.00555
THLINE LN148   bus-96   bus-80       0.03560    0.18200   -0.02470
THLINE LN149   bus-96   bus-82       0.01620    0.05300   -0.02720
THLINE LN150   bus-96   bus-94       0.02690    0.08690   -0.01150
THLINE LN151   bus-97   bus-80       0.01830    0.09340   -0.01270
THLINE LN152   bus-98   bus-80       0.02380    0.10800   -0.01430
THLINE LN153   bus-99   bus-80       0.04540    0.20600   -0.02730
THLINE LN154   bus-100  bus-92       0.06480    0.29500   -0.02360
THLINE LN155   bus-100  bus-94       0.01780    0.05800   -0.03020
THLINE LN156   bus-96   bus-95       0.01710    0.05470   -0.00737
THLINE LN157   bus-97   bus-96       0.01730    0.08850   -0.01200
THLINE LN158   bus-100  bus-98       0.03970    0.17900   -0.02380
THLINE LN159   bus-100  bus-99       0.01800    0.08130   -0.01080
THLINE LN160   bus-101  bus-100      0.02770    0.12620   -0.01640
THLINE LN161   bus-102  bus-92       0.01230    0.05590   -0.00732
THLINE LN162   bus-102  bus-101      0.02460    0.11200   -0.01470
THLINE LN163   bus-103  bus-100      0.01600    0.05250   -0.02680
THLINE LN164   bus-104  bus-100      0.04510    0.20400   -0.02705
THLINE LN165   bus-104  bus-103      0.04660    0.15840   -0.02035
THLINE LN166   bus-105  bus-103      0.05350    0.16250   -0.02040
THLINE LN167   bus-106  bus-100      0.06050    0.22900   -0.03100
THLINE LN168   bus-105  bus-104      0.00994    0.03780   -0.00493
THLINE LN169   bus-106  bus-105      0.01400    0.05470   -0.00717
THLINE LN170   bus-107  bus-105      0.05300    0.18300   -0.02360
THLINE LN171   bus-108  bus-105      0.02610    0.07030   -0.00922
THLINE LN172   bus-107  bus-106      0.05300    0.18300   -0.02360
THLINE LN173   bus-109  bus-108      0.01050    0.02880   -0.00380
THLINE LN174   bus-110  bus-103      0.03906    0.18130   -0.02305
THLINE LN175   bus-110  bus-109      0.02780    0.07620   -0.01010
THLINE LN176   bus-111  bus-110      0.02200    0.07550   -0.01000
THLINE LN177   bus-112  bus-110      0.02470    0.06400   -0.03100
THLINE LN178   bus-113  bus-17       0.00913    0.03010   -0.00384
THLINE LN179   bus-113  bus-32       0.06150    0.20300   -0.02590
THLINE LN180   bus-114  bus-32       0.01350    0.06120   -0.00814
THLINE LN181   bus-115  bus-27       0.01640    0.07410   -0.00986
