101BUS-  21                   .0000000 .0000000 77.00000 1.000000 .0000000 .0000000 100.0000    0  0.97461    1.592
101BUS-  22                   .0000000 .0000000 81.00000 23.00000 .0000000 .0000000 100.0000    0  0.99563   -2.007
101BUS-  23                   .0000000 .0000000 21.00000 7.000000 .0000000 .0000000 100.0000    0  1.04948    3.910
101BUS-  24                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00533    5.993
101BUS-  25                   .0000000 .0000000 45.00000 12.00000 .0000000 .0000000 100.0000    0  1.02271    1.409
101BUS-  26                   .0000000 .0000000 28.00000 9.000000 .0000000 .0000000 100.0000    0  0.99791   -1.769
101BUS-  27                   .0000000 .0000000 69.00000 13.00000 .0000000 .0000000 100.0000    0  0.97436   -4.934
101BUS-  33                   .0000000 .0000000 55.00000 6.000000 .0000000 .0000000 100.0000    0  1.02408  -12.060
101BUS-  34                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04100   -7.973
101BUS-  35                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.97547  -25.774
101BUS-  36                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00098  -22.643
101BUS-  37                   .0000000 .0000000 85.00000 32.00000 .0000000 .0000000 100.0000    0  1.01969  -11.264
101BUS-  38                   .0000000 .0000000 155.0000 18.00000 .0000000 .0000000 100.0000    0  1.01982  -12.597
101BUS-  39                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05324   -5.846
101BUS-  40                   .0000000 .0000000 46.00000 -21.0000 .0000000 .0000000 100.0000    0  1.02120  -12.813
101BUS-  41                   .0000000 .0000000 86.00000 .0000000 .0000000 .0000000 100.0000    0  1.02877  -10.484
101BUS-  42                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04450   -7.481
101BUS-  43                   .0000000 .0000000 39.00000 9.000000 .0000000 .0000000 100.0000    0  1.00023  -16.830
101BUS-  44                   .0000000 .0000000 195.0000 29.00000 .0000000 .0000000 100.0000    0  1.00823  -17.511
101BUS-  45                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02117  -14.780
101BUS-  46                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03406  -11.794
101BUS-  47                   .0000000 .0000000 58.00000 11.80000 .0000000 .0000000 100.0000    0  0.97747  -23.215
101BUS-  48                   .0000000 .0000000 41.00000 19.00000 .0000000 .0000000 100.0000    0  1.00165  -16.138
101BUS-  49                   .0000000 .0000000 92.00000 26.00000 .0000000 .0000000 100.0000    0  1.04685   -2.957
101BUS-  51                   .0000000 .0000000 -5.00000 5.000000 .0000000 .0000000 100.0000    0  1.02476   -8.176
101BUS-  52                   .0000000 .0000000 61.00000 28.00000 .0000000 .0000000 100.0000    0  0.99736  -11.895
101BUS-  53                   .0000000 .0000000 69.00000 3.000000 .0000000 .0000000 100.0000    0  0.99551  -17.648
101BUS-  54                   .0000000 .0000000 10.00000 1.000000 .0000000 .0000000 100.0000    0  1.00458  -16.294
101BUS-  55                   .0000000 .0000000 22.00000 10.00000 .0000000 .0000000 100.0000    0  1.01452  -12.250
101BUS-  57                   .0000000 .0000000 98.00000 20.00000 .0000000 .0000000 100.0000    0  1.03291   -8.035
101BUS-  58                   .0000000 .0000000 14.00000 1.000000 .0000000 .0000000 100.0000    0  0.99123   -6.030
101BUS-  59                   .0000000 .0000000 218.0000 106.0000 .0000000 .0000000 100.0000    0  0.97826   -5.323
101BUS-  60                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02415   -9.597
101BUS-  61                   .0000000 .0000000 227.0000 110.0000 .0000000 .0000000 100.0000    0  0.99007   -3.502
101BUS-  62                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01538   -1.130
101BUS-  63                   .0000000 25.00000 70.00000 30.00000 .0000000 .0000000 100.0000    0  0.95741  -17.681
101BUS-  64                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.94711  -13.020
101BUS-  69                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.96308  -25.713
101BUS-  70                   .0000000 .0000000 56.00000 20.00000 .0000000 .0000000 100.0000    0  0.95099  -35.212
101BUS-  71                   .0000000 .0000000 116.0000 38.00000 .0000000 .0000000 100.0000    0  0.97908  -29.929
101BUS-  72                   .0000000 .0000000 57.00000 19.00000 .0000000 .0000000 100.0000    0  0.96939  -27.529
101BUS-  73                   .0000000 .0000000 224.0000 71.00000 .0000000 .0000000 100.0000    0  0.97728  -25.816
101BUS-  74                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99620  -22.049
101BUS-  76                   .0000000 34.54422 208.0000 107.0000 .0000000 .0000000 100.0000    0  0.96300  -26.592
101BUS-  77                   .0000000 .0000000 74.00000 28.00000 .0000000 .0000000 100.0000    0  0.98362  -24.992
101BUS-  78                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98986  -24.101
101BUS-  79                   .0000000 .0000000 48.00000 14.00000 .0000000 .0000000 100.0000    0  0.98185  -25.024
101BUS-  80                   .0000000 .0000000 28.00000 7.000000 .0000000 .0000000 100.0000    0  0.98713  -25.023
101BUS-  81                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03393  -18.935
101BUS-  84                   375.0000 133.3920 37.00000 13.00000 .0000000 .0000000 100.0000    0  1.02500  -17.213
101BUS-  85                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98715  -17.724
101BUS-  86                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99081  -14.231
101BUS-  87                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99178   -7.806
101BUS-  88                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01500  -21.008
101BUS-  89                   .0000000 .0000000 44.20000 .0000000 .0000000 .0000000 100.0000    0  1.03145  -11.176
101BUS-  90                   .0000000 .0000000 66.00000 .0000000 .0000000 .0000000 100.0000    0  1.02691  -11.269
101BUS-  91                   155.0000 44.29079 17.40000 .0000000 .0000000 .0000000 100.0000    0  1.05200   -9.449
101BUS-  92                   290.0000 31.22012 15.80000 .0000000 .0000000 .0000000 100.0000    0  1.05200   -6.242
101BUS-  94                   .0000000 .0000000 60.30000 .0000000 .0000000 .0000000 100.0000    0  0.99279   -9.461
101BUS-  97                   .0000000 .0000000 39.90000 .0000000 .0000000 .0000000 100.0000    0  1.01821  -13.282
101BUS-  98                   68.00000 -10.6845 66.70000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -14.652
101BUS-  99                   .0000000 .0000000 83.50000 .0000000 .0000000 .0000000 100.0000    0  0.98936  -20.316
101BUS- 100                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00598  -14.492
101BUS- 102                   .0000000 .0000000 77.80000 .0000000 .0000000 .0000000 100.0000    0  1.00070  -15.277
101BUS- 103                   .0000000 .0000000 32.00000 .0000000 .0000000 .0000000 100.0000    0  1.02873  -12.108
101BUS- 104                   .0000000 .0000000 8.600000 .0000000 .0000000 .0000000 100.0000    0  0.99576  -17.372
101BUS- 105                   .0000000 .0000000 49.60000 .0000000 .0000000 .0000000 100.0000    0  1.02221  -12.985
101BUS- 107                   .0000000 .0000000 4.600000 .0000000 .0000000 .0000000 100.0000    0  1.00933  -16.072
101BUS- 108                   117.0000 20.64980 112.1000 .0000000 .0000000 .0000000 100.0000    0  0.99000  -20.305
101BUS- 109                   .0000000 .0000000 30.70000 .0000000 .0000000 .0000000 100.0000    0  0.97478  -26.113
101BUS- 110                   .0000000 .0000000 63.00000 .0000000 .0000000 .0000000 100.0000    0  0.97293  -24.767
101BUS- 112                   .0000000 .0000000 19.60000 .0000000 .0000000 .0000000 100.0000    0  0.97256  -28.741
101BUS- 113                   .0000000 .0000000 26.20000 .0000000 .0000000 .0000000 100.0000    0  0.96977  -25.430
101BUS- 114                   .0000000 .0000000 18.20000 .0000000 .0000000 .0000000 100.0000    0  0.97472  -28.636
101BUS- 115                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.95960  -13.624
101BUS- 116                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02419  -12.741
101BUS- 117                   .0000000 .0000000 .0000000 .0000000 .0000000 325.0000 100.0000    0  0.93411   -4.762
101BUS- 118                   .0000000 .0000000 14.10000 650.0000 .0000000 .0000000 100.0000    0  0.92914   -4.163
101BUS- 119                   1930.000 1052.234 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04300    5.137
101BUS- 120                   .0000000 .0000000 777.0000 215.0000 .0000000 55.00000 100.0000    0  0.95779   -8.817
101BUS- 121                   .0000000 .0000000 535.0000 55.00000 .0000000 .0000000 100.0000    0  0.98642  -12.688
101BUS- 122                   .0000000 .0000000 229.1000 11.80000 .0000000 .0000000 100.0000    0  0.97209  -14.419
101BUS- 123                   .0000000 .0000000 78.00000 1.400000 .0000000 .0000000 100.0000    0  0.99989  -17.694
101BUS- 124                   240.0000 120.0000 276.4000 59.30000 .0000000 .0000000 100.0000    0  1.02263  -13.539
101BUS- 125                   .0000000 200.0000 514.8000 82.70000 .0000000 .0000000 100.0000    0  1.00962  -18.488
101BUS- 126                   .0000000 .0000000 57.90000 5.100000 .0000000 .0000000 100.0000    0  0.99709  -12.917
101BUS- 127                   .0000000 .0000000 380.8000 37.00000 .0000000 .0000000 100.0000    0  0.99951  -10.573
101BUS- 128                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00175   -4.819
101BUS- 129                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00215   -4.439
101BUS- 130                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01837    5.534
101BUS- 131                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98546    6.032
101BUS- 132                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00370    3.016
101BUS- 133                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00137   -5.504
101BUS- 134                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02159   -8.093
101BUS- 135                   .0000000 .0000000 169.2000 41.60000 .0000000 .0000000 100.0000    0  1.01886   -6.804
101BUS- 136                   .0000000 .0000000 55.20000 18.20000 .0000000 .0000000 100.0000    0  1.04714    1.499
101BUS- 137                   .0000000 .0000000 273.6000 99.80000 .0000000 .0000000 100.0000    0  1.04690   -1.497
101BUS- 138                   -192.500 229.7384 826.7000 135.2000 .0000000 .0000000 100.0000    0  1.05500   -6.398
101BUS- 139                   .0000000 .0000000 595.0000 83.30000 .0000000 .0000000 100.0000    0  1.01118   -3.610
101BUS- 140                   .0000000 .0000000 387.7000 114.7000 .0000000 .0000000 100.0000    0  1.04268   -3.479
101BUS- 141                   281.0000 66.23631 145.0000 58.00000 .0000000 .0000000 100.0000    0  1.05100    0.004
101BUS- 142                   .0000000 .0000000 56.50000 24.50000 .0000000 .0000000 100.0000    0  1.01542   -2.809
101BUS- 143                   696.0000 123.9221 89.50000 35.50000 .0000000 .0000000 100.0000    0  1.04300    4.000
101BUS- 144                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01546   -0.729
101BUS- 145                   .0000000 .0000000 24.00000 14.00000 .0000000 .0000000 100.0000    0  1.00739   -0.196
101BUS- 146                   84.00000 34.31904 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05200    4.289
101BUS- 147                   217.0000 -50.0000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05202    8.337
101BUS- 148                   .0000000 .0000000 63.00000 25.00000 .0000000 .0000000 100.0000    0  1.05709    0.239
101BUS- 149                   103.0000 50.00000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.07294    5.197
101BUS- 150                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98624    6.313
101BUS- 151                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00398    4.104
101BUS- 152                   372.0000 -50.0000 17.00000 9.000000 .0000000 .0000000 100.0000    0  1.05301    9.206
101BUS- 153                   216.0000 -23.9623 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04300   10.424
101BUS- 154                   .0000000 .0000000 70.00000 5.000000 .0000000 34.50000 100.0000    0  0.96593   -1.847
101BUS- 155                   .0000000 .0000000 200.0000 50.00000 .0000000 .0000000 100.0000    0  1.01736    6.707
101BUS- 156                   .0000000 15.00000 75.00000 50.00000 .0000000 .0000000 100.0000    0  0.96263    5.100
101BUS- 157                   .0000000 .0000000 123.5000 -24.3000 .0000000 .0000000 100.0000    0  0.98375  -11.978
101BUS- 158                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99799  -11.453
101BUS- 159                   .0000000 .0000000 33.00000 16.50000 .0000000 .0000000 100.0000    0  0.98591   -9.868
101BUS- 160                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99912  -12.604
101BUS- 161                   .0000000 .0000000 35.00000 15.00000 .0000000 .0000000 100.0000    0  1.03562    8.804
101BUS- 162                   .0000000 .0000000 85.00000 24.00000 .0000000 .0000000 100.0000    0  0.99166   18.457
101BUS- 163                   .0000000 .0000000 .0000000 .4000000 .0000000 .0000000 100.0000    0  1.04163    2.861
101BUS- 164                   .0000000 .0000000 .0000000 .0000000 .0000000 -212.000 100.0000    0  0.98400    9.616
101BUS- 165                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99988   26.270
101BUS- 166                   .0000000 .0000000 .0000000 .0000000 .0000000 -103.000 100.0000    0  0.99685   30.184
101BUS- 167                   .0000000 .0000000 299.9000 95.70000 .0000000 .0000000 100.0000    0  0.97077   -6.951
101BUS- 168                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00177   -4.842
101BUS- 169                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98719   -6.722
101BUS- 170                   205.0000 89.46677 481.8000 205.0000 .0000000 .0000000 100.0000    0  0.92800    0.054
101BUS- 171                   .0000000 147.6154 763.6000 291.1000 .0000000 .0000000 100.0000    0  0.98200   -9.985
101BUS- 172                   .0000000 .0000000 26.50000 .0000000 .0000000 .0000000 100.0000    0  1.02398   -6.271
101BUS- 173                   .0000000 .0000000 163.5000 43.00000 .0000000 53.00000 100.0000    0  0.98271  -12.812
101BUS- 174                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.06201   -2.738
101BUS- 175                   .0000000 .0000000 176.0000 83.00000 .0000000 .0000000 100.0000    0  0.97125   -7.249
101BUS- 176                   228.0000 40.94115 5.000000 4.000000 .0000000 .0000000 100.0000    0  1.05200    4.619
101BUS- 177                   84.00000 34.52934 28.00000 12.00000 .0000000 .0000000 100.0000    0  1.00700    0.578
101BUS- 178                   .0000000 .0000000 427.4000 173.6000 .0000000 .0000000 100.0000    0  0.93896   -6.614
101BUS- 179                   .0000000 .0000000 74.00000 29.00000 .0000000 45.00000 100.0000    0  0.96871   -9.416
101BUS- 180                   .0000000 .0000000 69.50000 49.30000 .0000000 .0000000 100.0000    0  0.97856   -3.136
101BUS- 181                   .0000000 .0000000 73.40000 .0000000 .0000000 .0000000 100.0000    0  1.05171   -1.369
101BUS- 182                   .0000000 .0000000 240.7000 89.00000 .0000000 .0000000 100.0000    0  1.04422   -4.231
101BUS- 183                   .0000000 .0000000 40.00000 4.000000 .0000000 .0000000 100.0000    0  0.97117    7.082
101BUS- 184                   .0000000 .0000000 136.8000 16.60000 .0000000 .0000000 100.0000    0  1.03828   -6.895
101BUS- 185                   200.0000 33.73644 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05200   -4.380
101BUS- 186                   1200.000 239.7583 59.80000 24.30000 .0000000 .0000000 100.0000    0  1.06500    2.128
101BUS- 187                   1200.000 281.0196 59.80000 24.30000 .0000000 .0000000 100.0000    0  1.06500    1.353
101BUS- 188                   .0000000 .0000000 182.6000 43.60000 .0000000 .0000000 100.0000    0  1.05319   -0.767
101BUS- 189                   .0000000 .0000000 7.000000 2.000000 .0000000 .0000000 100.0000    0  0.99764  -25.895
101BUS- 190                   475.0000 -80.7383 .0000000 .0000000 .0000000 -150.000 100.0000    0  1.05500  -20.667
101BUS- 191                   1973.000 694.8475 489.0000 53.00000 .0000000 .0000000 100.0000    0  1.04300   12.267
101BUS- 192                   .0000000 .0000000 800.0000 72.00000 .0000000 .0000000 100.0000    0  0.93635  -11.203
101BUS- 193                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98988  -26.142
101BUS- 194                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04899  -19.264
101BUS- 195                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03583  -20.840
101BUS- 196                   .0000000 .0000000 10.00000 3.000000 .0000000 .0000000 100.0000    0  0.96939  -25.370
101BUS- 197                   .0000000 .0000000 43.00000 14.00000 .0000000 .0000000 100.0000    0  0.99066  -23.768
101BUS- 198                   424.0000 101.0439 64.00000 21.00000 .0000000 .0000000 100.0000    0  1.01500  -20.635
101BUS- 199                   .0000000 .0000000 35.00000 12.00000 .0000000 .0000000 100.0000    0  0.95282  -26.097
101BUS- 200                   .0000000 .0000000 27.00000 12.00000 .0000000 .0000000 100.0000    0  0.95506  -25.986
101BUS- 201                   .0000000 .0000000 41.00000 14.00000 .0000000 .0000000 100.0000    0  0.96941  -27.538
101BUS- 202                   .0000000 .0000000 38.00000 13.00000 .0000000 .0000000 100.0000    0  0.99087  -25.382
101BUS- 203                   .0000000 .0000000 42.00000 14.00000 .0000000 .0000000 100.0000    0  1.00334  -22.402
101BUS- 204                   .0000000 .0000000 72.00000 24.00000 .0000000 .0000000 100.0000    0  0.97226  -25.758
101BUS- 205                   .0000000 .0000000 .0000000 -5.00000 .0000000 .0000000 100.0000    0  0.98410  -26.120
101BUS- 206                   .0000000 .0000000 12.00000 2.000000 .0000000 .0000000 100.0000    0  0.99930  -27.462
101BUS- 207                   .0000000 .0000000 -21.0000 -14.2000 .0000000 .0000000 100.0000    0  1.01383  -27.493
101BUS- 208                   .0000000 .0000000 7.000000 2.000000 .0000000 .0000000 100.0000    0  0.99300  -26.327
101BUS- 209                   .0000000 .0000000 38.00000 13.00000 .0000000 .0000000 100.0000    0  1.00001  -25.705
101BUS- 210                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.97879  -24.272
101BUS- 211                   .0000000 .0000000 96.00000 7.000000 .0000000 .0000000 100.0000    0  1.00167  -23.365
101BUS- 212                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01322  -22.559
101BUS- 213                   272.0000 44.01814 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01000  -11.726
101BUS- 214                   .0000000 .0000000 22.00000 16.00000 .0000000 .0000000 100.0000    0  0.99189  -17.585
101BUS- 215                   .0000000 .0000000 47.00000 26.00000 .0000000 .0000000 100.0000    0  0.98669  -20.285
101BUS- 216                   .0000000 .0000000 176.0000 105.0000 .0000000 .0000000 100.0000    0  0.97524  -22.581
101BUS- 217                   .0000000 .0000000 100.0000 75.00000 .0000000 .0000000 100.0000    0  1.02168  -22.250
101BUS- 218                   .0000000 .0000000 131.0000 96.00000 .0000000 .0000000 100.0000    0  1.00775  -22.679
101BUS- 219                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05563  -21.200
101BUS- 220                   100.0000 34.93129 285.0000 100.0000 .0000000 .0000000 100.0000    0  1.00800  -21.777
101BUS- 221                   450.0000 152.4906 171.0000 70.00000 .0000000 .0000000 100.0000    0  1.00000  -22.541
101BUS- 222                   250.0000 179.0540 328.0000 188.0000 .0000000 .0000000 100.0000    0  1.05000  -23.217
101BUS- 223                   .0000000 .0000000 428.0000 232.0000 .0000000 .0000000 100.0000    0  0.99665  -22.753
101BUS- 224                   .0000000 .0000000 173.0000 99.00000 .0000000 .0000000 100.0000    0  0.99834  -21.597
101BUS- 225                   .0000000 .0000000 410.0000 40.00000 .0000000 .0000000 100.0000    0  0.94411  -11.366
101BUS- 226                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01667  -21.659
101BUS- 227                   303.0000 271.8580 538.0000 369.0000 .0000000 .0000000 100.0000    0  1.00000  -27.268
101BUS- 228                   .0000000 .0000000 223.0000 148.0000 .0000000 .0000000 100.0000    0  1.04230  -20.990
101BUS- 229                   .0000000 .0000000 96.00000 46.00000 .0000000 .0000000 100.0000    0  1.04951  -19.994
101BUS- 230                   345.0000 42.67424 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.04000  -13.873
101BUS- 231                   .0000000 .0000000 159.0000 107.0000 .0000000 -300.000 100.0000    0  1.05373  -21.273
101BUS- 232                   .0000000 .0000000 448.0000 143.0000 .0000000 .0000000 100.0000    0  1.04163  -23.247
101BUS- 233                   300.0000 132.1899 404.0000 212.0000 .0000000 .0000000 100.0000    0  1.00000  -25.948
101BUS- 234                   .0000000 .0000000 572.0000 244.0000 .0000000 .0000000 100.0000    0  1.03857  -20.945
101BUS- 235                   .0000000 .0000000 269.0000 157.0000 .0000000 .0000000 100.0000    0  1.00951  -21.080
101BUS- 236                   600.0000 297.7480 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01600  -15.445
101BUS- 237                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05611  -21.151
101BUS- 238                   250.0000 164.5516 255.0000 149.0000 .0000000 -150.000 100.0000    0  1.01000  -20.992
101BUS- 239                   550.0000 68.38400 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -15.913
101BUS- 240                   .0000000 .0000000 .0000000 .0000000 .0000000 -140.000 100.0000    0  1.02368  -20.184
101BUS- 241                   575.4300 -37.1852 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05000  -16.558
101BUS- 242                   170.0000 52.01886 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99300  -17.580
101BUS- 243                   84.00000 52.32667 8.000000 3.000000 .0000000 .0000000 100.0000    0  1.01000  -19.325
101BUS- 244                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99214  -20.264
101BUS- 245                   .0000000 .0000000 61.00000 30.00000 .0000000 .0000000 100.0000    0  0.97108  -20.948
101BUS- 246                   .0000000 .0000000 77.00000 33.00000 .0000000 .0000000 100.0000    0  0.96510  -21.793
101BUS- 247                   .0000000 .0000000 61.00000 30.00000 .0000000 .0000000 100.0000    0  0.96886  -21.719
101BUS- 248                   .0000000 .0000000 29.00000 14.00000 .0000000 45.60000 100.0000    0  0.97602  -25.280
101BUS- 249                   .0000000 .0000000 29.00000 14.00000 .0000000 .0000000 100.0000    0  0.97524  -25.704
101BUS- 250                   .0000000 .0000000 -23.0000 -17.0000 .0000000 .0000000 100.0000    0  1.01959  -23.846
101BUS- 281                   .0000000 .0000000 -33.1000 -29.4000 .0000000 .0000000 100.0000    0  1.02503  -20.111
101BUS- 319                   .0000000 .0000000 115.8000 -24.0000 .0000000 .0000000 100.0000    0  1.01488    1.445
101BUS- 320                   .0000000 .0000000 2.400000 -12.6000 .0000000 .0000000 100.0000    0  1.01393   -2.270
101BUS- 322                   .0000000 .0000000 2.400000 -3.90000 .0000000 .0000000 100.0000    0  1.00045  -17.661
101BUS- 323                   .0000000 .0000000 -14.9000 26.50000 .0000000 .0000000 100.0000    0  0.98088  -13.731
101BUS- 324                   .0000000 .0000000 24.70000 -1.20000 .0000000 .0000000 100.0000    0  0.97494  -23.463
101BUS- 526                   .0000000 .0000000 145.3000 -34.9000 .0000000 .0000000 100.0000    0  0.94188  -34.404
101BUS- 528                   .0000000 .0000000 28.10000 -20.5000 .0000000 .0000000 100.0000    0  0.97206  -37.632
101BUS- 531                   .0000000 .0000000 14.00000 2.500000 .0000000 .0000000 100.0000    0  0.96024  -29.153
101BUS- 552                   .0000000 .0000000 -11.1000 -1.40000 .0000000 .0000000 100.0000    0  1.00075  -23.411
101BUS- 562                   .0000000 .0000000 50.50000 17.40000 .0000000 .0000000 100.0000    0  0.97741  -28.053
101BUS- 609                   .0000000 .0000000 29.60000 .6000000 .0000000 .0000000 100.0000    0  0.95815  -28.842
101BUS- 664                   .0000000 .0000000 -113.700 76.70000 .0000000 .0000000 100.0000    0  1.03104  -17.052
101BUS-1190                   .0000000 .0000000 100.3100 29.17000 .0000000 .0000000 100.0000    0  1.01238    3.873
101BUS-1200                   .0000000 .0000000 -100.000 34.17000 .0000000 .0000000 100.0000    0  1.02373   -7.569
101BUS-1201                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01166  -15.231
101BUS-2040                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.96517  -14.993
101BUS-7001                   467.0000 139.5249 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05000   10.775
101BUS-7002                   623.0000 93.30469 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.05000   12.470
101BUS-7003                   1210.000 420.0000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03165   13.743
