101BUS-  23                   -63.5000 -21.4000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98809  -34.841
101BUS-  24                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00914  -33.315
101BUS-  25                   .0000000 .0000000 .0000000 .0000000 .0000000 -50.0000 100.0000    0  1.00118  -29.362
101BUS-  26                   .0000000 .0000000 .0000000 .0000000 .0000000 -50.0000 100.0000    0  1.03232  -21.480
101BUS-  27                   1500.000 .0000000 1824.000 57.90000 .0000000 .0000000 100.0000    0  0.99782  -30.382
101BUS-  28                   .0000000 .0000000 38.47000 13.17000 .0000000 .0000000 100.0000    0  0.98821  -36.124
101BUS-  29                   .0000000 .0000000 28.31000 9.030000 .0000000 .0000000 100.0000    0  0.98793  -37.922
101BUS-  30                   .0000000 .0000000 101.2000 32.52000 .0000000 15.00000 100.0000    0  0.99788  -39.799
101BUS-  31                   -72.5000 3.100000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99018  -37.062
101BUS-  32                   .0000000 .0000000 52.70000 15.06000 .0000000 20.00000 100.0000    0  1.00468  -41.070
101BUS-  33                   .0000000 -.100000 45.17000 15.06000 .0000000 20.00000 100.0000    0  0.99805  -43.003
101BUS-  34                   .0000000 .0000000 14.18000 5.250000 .0000000 3.040000 100.0000    0  0.99838  -42.986
101BUS-  35                   .0000000 .0000000 54.48000 14.63000 .0000000 5.000000 100.0000    0  0.98913  -44.432
101BUS-  36                   .0000000 .0000000 31.96000 8.680000 .0000000 3.000000 100.0000    0  0.99575  -43.152
101BUS-  37                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98677  -30.567
101BUS-  38                   .0000000 .0000000 14.76000 4.080000 .0000000 1.500000 100.0000    0  1.01847  -38.137
101BUS-  39                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98742  -33.210
101BUS-  40                   .0000000 .0000000 52.88000 17.60000 .0000000 .0000000 100.0000    0  0.99972  -42.051
101BUS-  41                   .0000000 .0000000 39.20000 12.80000 .0000000 .0000000 100.0000    0  1.00744  -40.202
101BUS-  42                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00362  -33.016
101BUS-  43                   -41.5000 17.20000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01182  -35.633
101BUS-  44                   .0000000 .0000000 16.32000 3.710000 .0000000 -.130000 100.0000    0  1.00708  -36.154
101BUS-  45                   .0000000 .0000000 20.02000 5.410000 .0000000 1.900000 100.0000    0  0.99546  -36.205
101BUS-  46                   .0000000 .0000000 65.31000 22.30000 .0000000 26.20000 100.0000    0  0.99886  -38.954
101BUS-  47                   .0000000 .0000000 4.820000 1.560000 .0000000 .0000000 100.0000    0  0.99071  -41.673
101BUS-  48                   60.00000 29.97000 93.76000 22.86000 .0000000 .0000000 100.0000    0  0.99972  -40.585
101BUS-  49                   .0000000 .0000000 6.820000 1.780000 .0000000 .0000000 100.0000    0  0.98864  -41.989
101BUS-  50                   -99.7000 23.40000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99606  -39.490
101BUS-  51                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99149  -38.225
101BUS-  52                   .0000000 .0000000 218.2000 42.80000 .0000000 .0000000 100.0000    0  1.01481  -39.324
101BUS-  53                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99542  -30.672
101BUS-  54                   23.70000 9.000000 94.04000 29.57000 .0000000 .0000000 100.0000    0  0.98856  -37.863
101BUS-  55                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99604  -30.380
101BUS-  56                   .0000000 .0000000 25.29000 7.260000 .0000000 3.200000 100.0000    0  0.99145  -40.491
101BUS-  57                   .0000000 20.00000 48.48000 15.61000 .0000000 .0000000 100.0000    0  0.99748  -37.534
101BUS-  58                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00855  -28.679
101BUS-  59                   .0000000 .0000000 84.43000 27.05000 .0000000 .0000000 100.0000    0  0.98426  -33.021
101BUS-  60                   -244.000 -26.0000 .0000000 .0000000 .0000000 -.110000 100.0000    0  0.99222  -34.001
101BUS-  61                   .0000000 .0000000 .0000000 .0000000 .0000000 -.110000 100.0000    0  0.98336  -31.423
101BUS-  62                   865.6000 70.80000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02357  -18.461
101BUS-  63                   -59.1000 2.900000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98828  -29.758
101BUS-  64                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01521  -28.883
101BUS-  65                   26.30000 -116.000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99651  -25.314
101BUS-  66                   .0000000 .0000000 .0000000 .0000000 .0000000 -50.0000 100.0000    0  1.00044  -31.108
101BUS-  67                   .0000000 .0000000 22.54000 7.030000 .0000000 6.000000 100.0000    0  0.99986  -41.734
101BUS-  68                   .0000000 .0000000 40.42000 12.68000 .0000000 12.00000 100.0000    0  1.01340  -40.230
101BUS-  69                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02020  -38.915
101BUS-  70                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02629  -23.573
101BUS-  71                   .0000000 .0000000 29.87000 11.93000 .0000000 12.00000 100.0000    0  0.99226  -31.769
101BUS-  72                   -427.000 -110.000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01668  -30.775
101BUS-  73                   447.0000 85.92658 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -18.454
101BUS-  74                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01165  -33.559
101BUS-  75                   .0000000 .0000000 .0000000 .0000000 .0000000 -50.0000 100.0000    0  1.02995  -25.420
101BUS-  76                   1055.000 136.1719 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -16.480
101BUS-  77                   .0000000 -.100000 26.41000 8.780000 .0000000 4.700000 100.0000    0  1.01113  -40.480
101BUS-  78                   .0000000 .0000000 79.12000 .0000000 .0000000 .0000000 100.0000    0  1.02288  -38.230
101BUS-  79                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03170  -36.183
101BUS-  80                   .0000000 .0000000 15.76000 5.250000 .0000000 2.800000 100.0000    0  1.00987  -38.355
101BUS-  81                   .0000000 .0000000 50.88000 16.80000 .0000000 22.10000 100.0000    0  1.00093  -46.416
101BUS-  82                   .0000000 .0000000 62.28000 20.26000 .0000000 10.40000 100.0000    0  0.99879  -42.022
101BUS-  83                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00317  -41.123
101BUS-  84                   .0000000 .0000000 37.90000 9.490000 .0000000 2.600000 100.0000    0  1.00975  -37.764
101BUS-  85                   .0000000 -.100000 40.52000 11.26000 .0000000 12.00000 100.0000    0  0.97062  -41.062
101BUS-  86                   .0000000 .0000000 50.73000 13.35000 .0000000 12.00000 100.0000    0  0.96963  -44.989
101BUS-  87                   .0000000 .0000000 16.91000 4.230000 .0000000 .0000000 100.0000    0  0.97988  -43.537
101BUS-  88                   .0000000 .0000000 60.60000 4.440000 .0000000 .0000000 100.0000    0  0.98893  -44.759
101BUS-  89                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99098  -46.161
101BUS-  90                   .0000000 .0000000 50.21000 16.76000 .0000000 10.00000 100.0000    0  0.96109  -48.647
101BUS-  91                   .0000000 .0000000 51.24000 12.83000 .0000000 -.180000 100.0000    0  1.01205  -36.540
101BUS-  92                   .0000000 .0000000 36.12000 9.050000 .0000000 .0000000 100.0000    0  1.00224  -37.509
101BUS-  93                   .0000000 .0000000 103.8000 34.56000 .0000000 -1.70000 100.0000    0  1.02900  -32.650
101BUS-  94                   .0000000 .0000000 164.0000 6.490000 .0000000 .0000000 100.0000    0  1.02617  -36.928
101BUS-  95                   .0000000 .0000000 117.2000 39.01000 .0000000 -.180000 100.0000    0  1.02989  -36.546
101BUS-  96                   .0000000 .0000000 119.2000 .0000000 .0000000 .0000000 100.0000    0  1.00112  -45.069
101BUS-  97                   .0000000 .0000000 22.84000 5.710000 .0000000 -.130000 100.0000    0  1.02643  -37.213
101BUS-  98                   .0000000 30.00000 151.1000 50.35000 .0000000 -1.70000 100.0000    0  1.04395  -35.304
101BUS-  99                   130.9000 5.472932 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -31.403
101BUS- 100                   .0000000 .0000000 23.21000 6.900000 .0000000 3.000000 100.0000    0  0.98709  -45.826
101BUS- 101                   82.00000 30.40111 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -40.081
101BUS- 102                   .0000000 .0000000 16.54000 4.080000 .0000000 .0000000 100.0000    0  1.00320  -37.016
101BUS- 103                   -322.000 45.80000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01498  -34.669
101BUS- 104                   .0000000 -.100000 31.52000 10.46000 .0000000 5.440000 100.0000    0  0.99267  -44.628
101BUS- 105                   .0000000 .0000000 24.84000 6.230000 .0000000 1.700000 100.0000    0  1.03368  -38.581
101BUS- 106                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99456  -43.002
101BUS- 107                   .0000000 .0000000 35.41000 5.410000 .0000000 .0000000 100.0000    0  0.99082  -43.887
101BUS- 108                   551.1161 155.6134 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -27.680
101BUS- 109                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01342  -33.044
101BUS- 110                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02731  -29.511
101BUS- 111                   .0000000 .0000000 65.41000 16.72000 .0000000 .0000000 100.0000    0  1.00539  -33.923
101BUS- 112                   .0000000 .0000000 .0000000 .0000000 .0000000 -50.0000 100.0000    0  1.02725  -27.004
101BUS- 113                   -32.7000 95.20000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02518  -30.941
101BUS- 114                   131.0000 22.32817 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -23.666
101BUS- 115                   .0000000 .0000000 17.32000 3.340000 .0000000 .0000000 100.0000    0  1.01740  -36.037
101BUS- 116                   .0000000 .0000000 56.08000 11.20000 .0000000 .0000000 100.0000    0  1.02403  -37.281
101BUS- 117                   .0000000 .0000000 101.9000 20.06000 .0000000 .0000000 100.0000    0  1.01401  -37.944
101BUS- 118                   173.0000 59.80699 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -34.019
101BUS- 119                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00970  -35.245
101BUS- 120                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02380  -27.356
101BUS- 121                   620.0000 151.0255 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00000  -20.089
101BUS- 122                   .0000000 .0000000 47.28000 9.360000 .0000000 .0000000 100.0000    0  0.98855  -45.828
101BUS- 123                   -165.000 54.67000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.99968  -46.186
101BUS- 124                   2571.000 .0000000 2000.000 90.90000 .0000000 .0000000 100.0000    0  1.00889  -31.015
101BUS- 125                   2388.000 -23.0036 2000.000 .0000000 .0000000 .0000000 100.0000    0  1.02000  -29.335
101BUS- 126                   2467.000 63.80000 2000.000 .0000000 .0000000 .0000000 100.0000    0  1.01090  -26.582
101BUS- 127                   52.60000 -65.0000 .0000000 .0000000 .0000000 .0000000 100.0000    0  0.98486  -29.533
101BUS- 128                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02389  -27.257
101BUS- 129                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02430  -27.479
101BUS- 130                   455.0000 123.2407 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03000  -19.341
101BUS- 131                   575.0000 94.30859 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01800  -20.418
101BUS- 132                   -159.000 -36.1000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.01990  -30.347
101BUS- 133                   .0000000 .0000000 30.10000 6.020000 .0000000 .0000000 100.0000    0  1.03515  -32.178
101BUS- 134                   .0000000 .0000000 17.46000 3.340000 .0000000 .0000000 100.0000    0  1.02308  -30.847
101BUS- 135                   .0000000 .0000000 20.06000 4.010000 .0000000 .0000000 100.0000    0  1.03200  -32.223
101BUS- 136                   .0000000 .0000000 20.06000 4.010000 .0000000 .0000000 100.0000    0  1.02535  -32.491
101BUS- 137                   .0000000 .0000000 20.06000 4.010000 .0000000 .0000000 100.0000    0  1.02903  -32.451
101BUS- 138                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.03148  -31.267
101BUS- 139                   .0000000 .0000000 10.10000 2.010000 .0000000 .0000000 100.0000    0  1.02647  -32.042
101BUS- 140                   .0000000 .0000000 13.58000 2.680000 .0000000 .0000000 100.0000    0  1.02854  -32.376
101BUS- 141                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.00262  -33.903
101BUS- 142                   .0000000 .0000000 27.09000 5.350000 .0000000 .0000000 100.0000    0  1.02755  -40.624
101BUS- 143                   .0000000 .0000000 21.07000 4.010000 .0000000 .0000000 100.0000    0  1.00558  -39.416
101BUS- 144                   .0000000 .0000000 12.37000 2.010000 .0000000 .0000000 100.0000    0  1.02198  -36.156
101BUS- 145                   .0000000 .0000000 10.83000 2.210000 .0000000 .0000000 100.0000    0  1.01888  -34.395
101BUS- 146                   .0000000 .0000000 21.33000 4.010000 .0000000 .0000000 100.0000    0  1.00979  -39.881
101BUS- 147                   .0000000 .0000000 216.4000 42.80000 .0000000 .0000000 100.0000    0  1.01020  -38.969
101BUS- 148                   .0000000 .0000000 120.0000 24.00000 .0000000 .0000000 100.0000    0  1.01317  -39.999
101BUS- 149                   .0000000 .0000000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02574  -23.747
101BUS- 150                   .0000000 .0000000 4.800000 1.600000 .0000000 .0000000 100.0000    0  1.02323  -24.398
101BUS- 151                   .0000000 .0000000 24.00000 8.000000 .0000000 .0000000 100.0000    0  1.00982  -26.687
101BUS- 152                   -6.00000 2.800000 .0000000 .0000000 .0000000 .0000000 100.0000    0  1.02327  -26.778
101BUS- 153                   .0000000 .0000000 4.000000 1.600000 .0000000 .0000000 100.0000    0  1.01759  -25.793
101BUS- 154                   .0000000 .0000000 28.00000 9.600000 .0000000 6.000000 100.0000    0  0.97493  -32.091
101BUS- 155                   .0000000 .0000000 12.00000 4.000000 .0000000 .0000000 100.0000    0  0.98525  -30.264
101BUS- 156                   .0000000 .0000000 8.000000 2.400000 .0000000 .0000000 100.0000    0  0.97854  -31.778
101BUS- 157                   .0000000 .0000000 32.00000 10.40000 .0000000 .0000000 100.0000    0  0.98008  -32.539
101BUS- 158                   .0000000 .0000000 16.00000 5.600000 .0000000 3.000000 100.0000    0  0.96808  -33.484
101BUS- 159                   .0000000 .0000000 8.000000 2.400000 .0000000 .0000000 100.0000    0  0.96847  -33.315
101BUS- 160                   .0000000 .0000000 14.40000 4.800000 .0000000 3.000000 100.0000    0  0.97125  -32.753
101BUS- 161                   .0000000 .0000000 32.00000 10.40000 .0000000 .0000000 100.0000    0  1.00379  -28.089
101BUS- 162                   .0000000 .0000000 20.00000 6.400000 .0000000 .0000000 100.0000    0  1.00020  -28.965
 
5  BUS-   6          -200.000 400.0000 .0000000 100.0000 1
5  BUS-  73          -72.0000 267.0000 .0000000 100.0000 1
5  BUS-  76          -170.000 605.0000 .0000000 100.0000 1
5  BUS-  99          -60.6000 75.60000 .0000000 100.0000 1
5  BUS- 101          -24.4000 38.60000 .0000000 100.0000 1
5  BUS- 108                            -27.6800 100.0000 3
5  BUS- 114          -25.0000 33.00000 .0000000 100.0000 1
5  BUS- 118          -44.0000 100.0000 .0000000 100.0000 1
5  BUS- 121          -120.000 250.0000 .0000000 100.0000 1
5  BUS- 125          -1099.00 9900.000 .0000000 102.0000 1
5  BUS- 130          -144.000 288.0000 .0000000 103.0000 1
5  BUS- 131          -265.000 320.0000 .0000000 101.8000 1
 
30BUS-   2 BUS-   11 .0035000 .0321000 .0000000 .2719000 100.0000  0
30BUS-   3 BUS-   11 .0034000 .0326000 .0000000 .3612000 100.0000  0
30BUS-   4 BUS-   11 .0064000 .0621000 .0000000 .4935000 100.0000  0
30BUS-   5 BUS-   11 .0011000 .0119000 .0000000 .1006000 100.0000  0
30BUS-   7 BUS-   21 .0014000 .0125000 .0000000 .1061000 100.0000  0
30BUS-  13 BUS-   21 .0046000 .0417000 .0000000 .3529000 100.0000  0
30BUS-  14 BUS-   31 .2361000 1.012200 .0000000 .0000000 100.0000  0
30BUS-  50 BUS-   31 .0389000 .1699000 .0000000 .0000000 100.0000  0
30BUS- 103 BUS-   31 .1074000 1.802300 .0000000 .0000000 100.0000  0
30BUS- 123 BUS-   31 .2883000 1.671900 .0000000 .0000000 100.0000  0
30BUS- 124 BUS-   31 .0140000 .6483000 .0000000 .0000000 100.0000  0
30BUS- 125 BUS-   31 .0084000 .1139000 .0000000 .0000000 100.0000  0
30BUS- 112 BUS-   41 .0059000 .0568000 .0000000 .4625000 100.0000  0
30BUS- 119 BUS-   41 .0014000 .0119000 .0000000 .1025000 100.0000  0
30BUS- 120 BUS-   51 .0022000 .0224000 .0000000 .1896000 100.0000  0
30BUS- 129 BUS-   51 .0022000 .0268000 .0000000 .2306000 100.0000  0
30BUS-   9 BUS-   71 .0017000 .0169000 .0000000 .1436000 100.0000  0
30BUS-  10 BUS-   81 .4591000 1.070300 .0000000 .0000000 100.0000  0
30BUS-  12 BUS-   81 .0106000 .0574000 .0000000 .0000000 100.0000  0
30BUS-  13 BUS-   81 .1274000 .4784000 .0000000 .0000000 100.0000  0
30BUS-  14 BUS-   81 .0473000 .3956000 .0000000 .0000000 100.0000  0
30BUS-  15 BUS-   81 .5035000 1.743300 .0000000 .0000000 100.0000  0
30BUS- 132 BUS-   81 .0252000 .2880000 .0000000 .0000000 100.0000  0
30BUS-  75 BUS-   91 .0013000 .0150000 .0000000 .1341000 100.0000  0
30BUS-  11 BUS-  101 .0051000 .0370000 .0000000 .0358000 100.0000  0
30BUS-  13 BUS-  101 .1299000 .6220000 .0000000 .0000000 100.0000  0
30BUS-  15 BUS-  101 .1275000 .7033000 .0000000 .0000000 100.0000  0
30BUS-  60 BUS-  101 .2525000 1.224200 .0000000 .0000000 100.0000  0
30BUS-  15 BUS-  111 .0285000 .1793000 .0000000 .1742000 100.0000  0
30BUS-  46 BUS-  111 .0142000 .1225000 .0000000 .0938000 100.0000  0
30BUS-  58 BUS-  111 .0170000 .1070000 .0000000 .1037000 100.0000  0
30BUS-  59 BUS-  111 .0071000 .0471000 .0000000 .0426000 100.0000  0
30BUS-  13 BUS-  121 .1038000 .3137000 .0000000 .0000000 100.0000  0
30BUS-  14 BUS-  121 .1598000 .6415000 .0000000 .0000000 100.0000  0
30BUS- 132 BUS-  121 .4486000 1.577300 .0000000 .0000000 100.0000  0
30BUS-  15 BUS-  131 .0440000 .3227000 .0000000 .0000000 100.0000  0
30BUS-  62 BUS-  131 .0098000 .1221000 .0000000 .0000000 100.0000  0
30BUS-  72 BUS-  141 .0107000 .0828000 .0000000 .0000000 100.0000  0
30BUS- 113 BUS-  141 .0063000 .0382000 .0000000 .0000000 100.0000  0
30BUS- 132 BUS-  141 .0057000 .0374000 .0000000 .0000000 100.0000  0
30BUS-  58 BUS-  151 .0115000 .0732000 .0000000 .0710000 100.0000  0
30BUS-  60 BUS-  151 .3907000 1.675300 .0000000 .0000000 100.0000  0
30BUS-  62 BUS-  151 .0084000 .0588000 .0000000 .0000000 100.0000  0
30BUS-  63 BUS-  151 .1704000 1.455500 .0000000 .0000000 100.0000  0
30BUS-  17 BUS-  161 .6017000 1.437300 .0000000 .0000000 100.0000  0
30BUS-  18 BUS-  161 .0297000 .1070000 .0000000 .0273000 100.0000  0
30BUS-  27 BUS-  161 .1574000 .8871000 .0000000 .0000000 100.0000  0
30BUS- 126 BUS-  161 .1053000 .5132000 .0000000 .0000000 100.0000  0
30BUS- 127 BUS-  161 .0958000 .5276000 .0000000 .0000000 100.0000  0
30BUS-  18 BUS-  171 .0213000 .1013000 .0000000 .0321000 100.0000  0
30BUS-  19 BUS-  171 .2314000 .7678000 .0000000 .0000000 100.0000  0
30BUS-  21 BUS-  171 .0471000 .2665000 .0000000 .0000000 100.0000  0
30BUS- 127 BUS-  171 .0287000 .2637000 .0000000 .0000000 100.0000  0
30BUS-  30 BUS-  181 .0207000 .1088000 .0000000 .0260000 100.0000  0
30BUS-  32 BUS-  181 .0234000 .1220000 .0000000 .0291000 100.0000  0
30BUS-  21 BUS-  191 .3867000 1.900500 .0000000 .0000000 100.0000  0
30BUS-  38 BUS-  191 .0239000 .1250000 .0000000 .0298000 100.0000  0
30BUS-  43 BUS-  191 .0603000 .2572000 .0000000 .0000000 100.0000  0
30BUS- 127 BUS-  191 .1074000 .6809000 .0000000 .0000000 100.0000  0
30BUS- 157 BUS-  201 .0113000 .0279000 .0000000 .0002000 100.0000  0
30BUS-  22 BUS-  211 .0312000 .1629000 .0000000 .0389000 100.0000  0
30BUS- 127 BUS-  211 .0105000 .6414000 .0000000 .0000000 100.0000  0
30BUS-  38 BUS-  221 .0140000 .0540000 .0000000 .0125000 100.0000  0
30BUS-  40 BUS-  221 .0188000 .0717000 .0000000 .0164000 100.0000  0
30BUS-  41 BUS-  221 .0172000 .0850000 .0000000 .0202000 100.0000  0
30BUS-  24 BUS-  231 .0174000 .0511000 .0000000 .0115000 100.0000  0
30BUS-  60 BUS-  231 .0660000 .3093000 .0000000 .0000000 100.0000  0
30BUS-  28 BUS-  241 .0249000 .0725000 .0000000 .0101000 100.0000  0
30BUS-  45 BUS-  241 .0137000 .0725000 .0000000 .0170000 100.0000  0
30BUS-  26 BUS-  251 .0059000 .0583000 .0000000 .4651000 100.0000  0
30BUS-  27 BUS-  251 .0044000 .0410000 .0000000 .4192000 100.0000  0
30BUS-  74 BUS-  261 .0063000 .0607000 .0000000 .4650000 100.0000  0
30BUS-  75 BUS-  261 .0030000 .0322000 .0000000 .2519000 100.0000  0
30BUS-  31 BUS-  271 .0101000 .1273000 .0000000 .0000000 100.0000  0
30BUS-  62 BUS-  271 .0173000 .5810000 .0000000 .0000000 100.0000  0
30BUS-  65 BUS-  271 .0105000 .2764000 .0000000 .0000000 100.0000  0
30BUS- 125 BUS-  271 .0350000 1.684500 .0000000 .0000000 100.0000  0
30BUS- 126 BUS-  271 .0022000 .0225000 .0000000 .0000000 100.0000  0
30BUS- 127 BUS-  271 .1506000 1.435500 .0000000 .0000000 100.0000  0
30BUS-  29 BUS-  281 .0240000 .0965000 .0000000 .0222000 100.0000  0
30BUS-  30 BUS-  291 .0380000 .1500000 .0000000 .0348000 100.0000  0
30BUS-  31 BUS-  291 .0206000 .0833000 .0000000 .0192000 100.0000  0
30BUS-  32 BUS-  301 .0249000 .1005000 .0000000 .0229000 100.0000  0
30BUS-  33 BUS-  321 .0114000 .0448000 .0000000 .0104000 100.0000  0
30BUS-  34 BUS-  331 .0280000 .1140000 .0000000 .0260000 100.0000  0
30BUS-  35 BUS-  331 .0216000 .1070000 .0000000 .0255000 100.0000  0
30BUS-  36 BUS-  331 .0102000 .0536000 .0000000 .0127000 100.0000  0
30BUS-  40 BUS-  341 .0397000 .1517000 .0000000 .0345000 100.0000  0
30BUS-  77 BUS-  341 .0235000 .0896000 .0000000 .0204000 100.0000  0
30BUS-  40 BUS-  351 .0271000 .1341000 .0000000 .0319000 100.0000  0
30BUS-  67 BUS-  361 .0176000 .0924000 .0000000 .0220000 100.0000  0
30BUS-  39 BUS-  371 .0039000 .0379000 .0000000 .3350000 100.0000  0
30BUS- 126 BUS-  371 .0040000 .0381000 .0000000 .3350000 100.0000  0
30BUS- 127 BUS-  371 .0040000 .0403000 .0000000 .3416000 100.0000  0
30BUS-  42 BUS-  391 .0020000 .0186000 .0000000 .1600000 100.0000  0
30BUS-  81 BUS-  401 .0300000 .3450000 .0000000 .0019000 100.0000  0
30BUS-  82 BUS-  401 .0040000 .0190000 .0000000 .0054000 100.0000  0
30BUS-  81 BUS-  411 .0370000 .3720000 .0000000 .0029000 100.0000  0
30BUS-  83 BUS-  411 .0052000 .0256000 .0000000 .0062000 100.0000  0
30BUS-  84 BUS-  411 .0057000 .0580000 .0000000 .0146000 100.0000  0
30BUS- 109 BUS-  421 .0019000 .0196000 .0000000 .1665000 100.0000  0
30BUS-  44 BUS-  431 .0188000 .0751000 .0000000 .0174000 100.0000  0
30BUS- 103 BUS-  431 .0324000 .1702000 .0000000 .0000000 100.0000  0
30BUS- 124 BUS-  431 .0293000 .1766000 .0000000 .0000000 100.0000  0
30BUS- 125 BUS-  431 .1449000 .6509000 .0000000 .0000000 100.0000  0
30BUS- 102 BUS-  441 .0130000 .0500000 .0000000 .0118000 100.0000  0
