IEEE118 Test System 15/11//98 
lftype.h
*
RES_V  bus-7    0.9840000   -7.5800000  1
RES_V  bus-8    1.0050000   -4.4500000  1
RES_V  bus-9    0.9800000   -9.5600000  1
RES_V  bus-10    0.9860000  -11.4300000  1
RES_V  bus-11    0.9740000  -10.1700000  1
RES_V  bus-12    1.0150000  -10.4600000  1
RES_V  bus-13    0.9790000   -9.7900000  1
RES_V  bus-14    0.9700000   -9.3300000  1
RES_V  bus-15    0.9880000   -7.1800000  1
RES_V  bus-16    1.0130000   -8.8500000  1
RES_V  bus-17    1.0170000   -5.3900000  1
RES_V  bus-18    1.0010000  -11.7100000  1
RES_V  bus-19    0.9700000  -13.2000000  1
RES_V  bus-20    0.9640000  -13.4100000  1
RES_V  bus-21    1.0080000  -12.8900000  1
RES_V  bus-22    1.0100000  -12.8400000  1
RES_V  bus-23    1.0080000  -12.9100000  1
RES_V  bus-24    0.9990000  -13.2500000  1
RES_V  bus-25    0.9820000  -18.1300000  1
RES_V  bus-26    0.9590000  -12.9500000  1
RES_V  bus-27    0.9820000  -11.4800000  1
RES_V  bus-28    0.9970000  -10.4500000  1
RES_V  bus-29    1.0100000   -9.7500000  1
RES_V  bus-30    0.9620000  -18.6800000  1
RES_V  bus-31    0.9360000  -19.3400000  1
RES_V  bus-32    0.9490000  -18.4600000  1
RES_V  bus-33    0.9470000  -18.5000000  1
RES_V  bus-34    0.9590000  -14.1000000  1
RES_V  bus-35    0.9660000  -13.8600000  1
RES_V  bus-36    0.9760000  -13.5900000  1
RES_V  bus-37    0.9850000  -13.4100000  1
RES_V  bus-38    1.0130000  -12.7100000  1
RES_V  bus-39    0.9830000  -13.4600000  1
RES_V  bus-40    0.9730000  -13.6200000  1
RES_V  bus-41    0.9960000  -14.0500000  1
RES_V  bus-42    0.9660000  -15.5000000  1
RES_V  bus-43    1.0100000  -11.3300000  1
RES_V  bus-44    1.0170000  -11.8600000  1
RES_V  bus-45    1.0360000   -9.2500000  1
RES_V  bus-46    1.0500000  -11.8900000  1
RES_V  bus-47    1.0330000  -12.4900000  1
RES_V  bus-48    1.0270000  -12.5900000  1
RES_V  bus-49    1.0360000  -12.9200000  1
RES_V  bus-50    1.0230000  -13.3900000  1
RES_V  bus-51    1.0520000  -12.5200000  1
RES_V  bus-52    0.9800000  -11.4700000  1
RES_V  bus-53    0.9710000  -12.2300000  1
RES_V  bus-54    0.9960000  -11.6900000  1
RES_V  bus-55    1.0310000  -10.7800000  1
RES_V  bus-56    0.9680000  -16.0400000  1
RES_V  bus-57    0.9650000  -16.5600000  1
THLINE LN1     bus-2    bus-1        0.00830    0.02800   -0.06450
THLINE LN2     bus-3    bus-2        0.02980    0.08500   -0.04090
THLINE LN3     bus-4    bus-3        0.01120    0.03660   -0.01900
THLINE LN4     bus-5    bus-4        0.06250    0.13200   -0.01290
THLINE LN5     bus-6    bus-4        0.04300    0.14800   -0.01740
THLINE LN6     bus-7    bus-6        0.02000    0.10200   -0.01380
THLINE LN7     bus-8    bus-6        0.03390    0.17300   -0.02350
THLINE LN8     bus-9    bus-8        0.00990    0.05050   -0.02740
THLINE LN9     bus-10   bus-9        0.03690    0.16790   -0.02200
THLINE LN10    bus-11   bus-9        0.02580    0.08480   -0.01090
THLINE LN11    bus-12   bus-9        0.06480    0.29500   -0.03860
THLINE LN12    bus-13   bus-9        0.04810    0.15800   -0.02030
THLINE LN13    bus-14   bus-13       0.01320    0.04340   -0.00550
THLINE LN14    bus-15   bus-13       0.02690    0.08690   -0.01150
THLINE LN15    bus-15   bus-1        0.01780    0.09100   -0.04940
THLINE LN16    bus-16   bus-1        0.04540    0.20600   -0.02730
THLINE LN17    bus-17   bus-1        0.02380    0.10800   -0.01430
THLINE LN18    bus-15   bus-3        0.01620    0.05300   -0.02720
THTRFO TR19    bus-18   bus-4        0.00000    0.55500   97.00000
THTRFO TR20    bus-18   bus-4        0.00000    0.43000   97.80000
THLINE LN21    bus-6    bus-5        0.03020    0.06410   -0.00620
THLINE LN22    bus-8    bus-7        0.01390    0.07120   -0.00970
THLINE LN23    bus-12   bus-10       0.02770    0.12620   -0.01640
THLINE LN24    bus-13   bus-11       0.02230    0.07320   -0.00940
THLINE LN25    bus-13   bus-12       0.01780    0.05800   -0.03020
THLINE LN26    bus-16   bus-12       0.01800    0.08130   -0.01080
THLINE LN27    bus-17   bus-12       0.03970    0.17900   -0.02380
THLINE LN28    bus-15   bus-14       0.01710    0.05470   -0.00740
THLINE LN29    bus-19   bus-18       0.46100    0.68500    0.00000
THLINE LN30    bus-20   bus-19       0.28300    0.43400    0.00000
THTRFO TR31    bus-20   bus-21       0.00000    0.77670  104.30000
THLINE LN32    bus-22   bus-21       0.07360    0.11700    0.00000
THLINE LN33    bus-23   bus-22       0.00990    0.01520    0.00000
THLINE LN34    bus-24   bus-23       0.16600    0.25600   -0.00420
THTRFO TR35    bus-25   bus-24       0.00000    1.18200  100.00000
THTRFO TR36    bus-25   bus-24       0.00000    1.23000  100.00000
THTRFO TR37    bus-26   bus-24       0.00000    0.04730  104.30000
THLINE LN38    bus-27   bus-26       0.16500    0.25400    0.00000
THLINE LN39    bus-28   bus-27       0.06180    0.09540    0.00000
THLINE LN40    bus-29   bus-28       0.04180    0.05870    0.00000
THTRFO TR41    bus-29   bus-7        0.00000    0.06480   96.70000
THLINE LN42    bus-30   bus-25       0.13500    0.20200    0.00000
THLINE LN43    bus-31   bus-30       0.32600    0.49700    0.00000
THLINE LN44    bus-32   bus-31       0.50700    0.75500    0.00000
THLINE LN45    bus-33   bus-32       0.03920    0.03600    0.00000
THTRFO TR46    bus-32   bus-34       0.00000    0.95300   97.50000
THLINE LN47    bus-35   bus-34       0.05200    0.07800   -0.00160
THLINE LN48    bus-36   bus-35       0.04300    0.05370   -0.00080
THLINE LN49    bus-37   bus-36       0.02900    0.03660    0.00000
THLINE LN50    bus-38   bus-37       0.06510    0.10090   -0.00100
THLINE LN51    bus-39   bus-37       0.02390    0.03790    0.00000
THLINE LN52    bus-40   bus-36       0.03000    0.04660    0.00000
THLINE LN53    bus-38   bus-22       0.01920    0.02950    0.00000
THTRFO TR54    bus-41   bus-11       0.00000    0.74900   95.50000
THLINE LN55    bus-42   bus-41       0.20700    0.35200    0.00000
THLINE LN56    bus-43   bus-41       0.00000    0.41200    0.00000
THLINE LN57    bus-44   bus-38       0.02890    0.05850   -0.00100
THTRFO TR58    bus-45   bus-15       0.00000    0.10420   95.50000
THTRFO TR59    bus-46   bus-14       0.00000    0.07350   90.00000
THLINE LN60    bus-47   bus-46       0.02300    0.06800   -0.00160
THLINE LN61    bus-48   bus-47       0.01820    0.02330    0.00000
THLINE LN62    bus-49   bus-48       0.08340    0.12900   -0.00240
THLINE LN63    bus-50   bus-49       0.08010    0.12800    0.00000
THLINE LN64    bus-51   bus-50       0.13860    0.22000    0.00000
THTRFO TR65    bus-51   bus-10       0.00000    0.07120   93.00000
THTRFO TR66    bus-49   bus-13       0.00000    0.19100   89.50000
THLINE LN67    bus-52   bus-29       0.14420    0.18700    0.00000
THLINE LN68    bus-53   bus-52       0.07620    0.09840    0.00000
THLINE LN69    bus-54   bus-53       0.18780    0.23200    0.00000
THLINE LN70    bus-55   bus-54       0.17320    0.22650    0.00000
THTRFO TR71    bus-43   bus-11       0.00000    0.15300   95.80000
THLINE LN72    bus-45   bus-44       0.06240    0.12420   -0.00200
THTRFO TR73    bus-56   bus-40       0.00000    1.19500   95.80000
THLINE LN74    bus-41   bus-56       0.55300    0.54900    0.00000
THLINE LN75    bus-42   bus-56       0.21250    0.35400    0.00000
THTRFO TR76    bus-57   bus-39       0.00000    1.35500   98.00000
THLINE LN77    bus-56   bus-57       0.17400    0.26000    0.00000
THLINE LN78    bus-49   bus-38       0.11500    0.17700   -0.00150
THLINE LN79    bus-48   bus-38       0.03120    0.04820    0.00000
THTRFO TR80    bus-55   bus-9        0.00000    0.12050   94.00000
